108.41.234.226 - - [11/Aug/2017:06:36:19 +1200] "GET /theme/image.php/clean/core/1499902978/t/collapsed HTTP/1.1" 200 862 "http://coderunner.org.nz/theme/styles.php/clean/1499902978/all" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
108.41.234.226 - - [11/Aug/2017:06:36:19 +1200] "GET /theme/yui_combo.php?m/1499902978/core/event/event-min.js&m/1499902978/filter_mathjaxloader/loader/loader-min.js HTTP/1.1" 200 1329 "http://coderunner.org.nz/mod/forum/discuss.php?d=20" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
108.41.234.226 - - [11/Aug/2017:06:36:19 +1200] "GET /lib/requirejs.php/1499902978/core/first.js HTTP/1.1" 200 171556 "http://coderunner.org.nz/mod/forum/discuss.php?d=20" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
108.41.234.226 - - [11/Aug/2017:06:36:20 +1200] "GET /theme/yui_combo.php?3.17.2/cssbutton/cssbutton-min.css HTTP/1.1" 200 1611 "http://coderunner.org.nz/mod/forum/discuss.php?d=20" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
108.41.234.226 - - [11/Aug/2017:06:36:20 +1200] "GET /lib/javascript.php/1499902978/lib/requirejs/jquery-private.js HTTP/1.1" 200 601 "http://coderunner.org.nz/mod/forum/discuss.php?d=20" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
108.41.234.226 - - [11/Aug/2017:06:36:20 +1200] "GET /theme/yui_combo.php?3.17.2/plugin/plugin-min.js&m/1499902978/core/lockscroll/lockscroll-min.js HTTP/1.1" 200 1583 "http://coderunner.org.nz/mod/forum/discuss.php?d=20" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
108.41.234.226 - - [11/Aug/2017:06:36:20 +1200] "GET /lib/javascript.php/1499902978/lib/jquery/jquery-3.1.0.min.js HTTP/1.1" 200 30542 "http://coderunner.org.nz/mod/forum/discuss.php?d=20" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
108.41.234.226 - - [11/Aug/2017:06:36:20 +1200] "GET /theme/yui_combo.php?m/1499902978/core/formautosubmit/formautosubmit-min.js HTTP/1.1" 200 1154 "http://coderunner.org.nz/mod/forum/discuss.php?d=20" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
108.41.234.226 - - [11/Aug/2017:06:36:20 +1200] "GET /theme/image.php/clean/core/1499902978/t/switch_plus HTTP/1.1" 200 1102 "http://coderunner.org.nz/mod/forum/discuss.php?d=20" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
108.41.234.226 - - [11/Aug/2017:06:36:20 +1200] "GET /theme/image.php/clean/core/1499902978/t/switch_minus HTTP/1.1" 200 1017 "http://coderunner.org.nz/mod/forum/discuss.php?d=20" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
108.41.234.226 - - [11/Aug/2017:06:36:21 +1200] "GET /theme/yui_combo.php?m/1499902978/mod_forum/subscriptiontoggle/subscriptiontoggle-min.js HTTP/1.1" 200 1144 "http://coderunner.org.nz/mod/forum/discuss.php?d=20" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
108.41.234.226 - - [11/Aug/2017:06:36:21 +1200] "POST /lib/ajax/service.php?sesskey=YjFRzM25tl HTTP/1.1" 200 551 "http://coderunner.org.nz/mod/forum/discuss.php?d=20" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
108.41.234.226 - - [11/Aug/2017:06:36:22 +1200] "GET /theme/yui_combo.php?3.17.2/event-mousewheel/event-mousewheel-min.js&3.17.2/event-resize/event-resize-min.js&3.17.2/event-hover/event-hover-min.js&3.17.2/event-touch/event-touch-min.js&3.17.2/event-move/event-move-min.js&3.17.2/event-flick/event-flick-min.js&3.17.2/event-valuechange/event-valuechange-min.js&3.17.2/event-tap/event-tap-min.js HTTP/1.1" 200 5313 "http://coderunner.org.nz/mod/forum/discuss.php?d=20" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
108.41.234.226 - - [11/Aug/2017:06:36:23 +1200] "GET /theme/image.php/clean/theme/1499902978/favicon HTTP/1.1" 200 1629 "http://coderunner.org.nz/mod/forum/discuss.php?d=20" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
::1 - - [11/Aug/2017:06:36:30 +1200] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.18 (Ubuntu) (internal dummy connection)"
66.249.79.40 - - [11/Aug/2017:06:38:12 +1200] "POST /lib/ajax/service.php?sesskey=G997E8Wzlw HTTP/1.1" 200 614 "http://coderunner.org.nz/calendar/view.php?view=month&course=1&time=-117576099000" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.38 - - [11/Aug/2017:06:39:14 +1200] "GET /calendar/view.php?view=month&course=1&time=122530359600 HTTP/1.1" 200 9833 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.43 - - [11/Aug/2017:06:40:06 +1200] "GET /calendar/view.php?view=month&time=122532951600&course=1 HTTP/1.1" 200 9824 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
